ID,LATCOD,LONCOD
170011902200,42.205486,-87.823647
170011904408,42.162573,-87.819381
170011906002,42.187652,-87.80459
170012002584,41.141009,-89.062475
170012200702,39.7876,-87.8619
170012200705,39.7877,-87.8618
170012300873,39.702626,-88.996848
170012300876,39.702626,-88.996848
170012300877,39.694759,-89.121852
170012501425,41.454583,-89.681677
170012501426,41.552782,-89.595368
170012502860,41.360382,-89.584437
170012506750,41.455094,-89.678282
170012601479,41.0273,-89.2898
170012601482,41.0322,-89.4609
170012601488,41.025306,-89.404693
170015201401,41.989412,-88.08622
170015206206,41.956712,-87.943065
170015206688,41.976398,-88.059072
170015206689,41.97396,-88.07739
170015206697,41.973048,-88.068145
170015206704,41.982846,-88.052159
170015206705,41.973048,-88.068145
170015206712,41.97339,-88.053822
170015206715,41.971549,-87.978451
170015206718,41.976259,-88.010805
170015206728,41.949298,-87.942206
170015206737,41.957301,-88.103776
170015206739,41.957266,-87.954467
170015206743,41.949298,-87.942206
170015206744,41.976259,-88.010805
170015206752,41.951474,-88.066192
170015206761,41.95336,-88.072281
170015206765,41.951421,-87.952635
170015302515,40.385258,-90.1518
170015302517,40.409931,-90.154091
170016203204,39.737543,-90.24033
170016203208,39.737543,-90.24033
170016206022,39.931404,-91.393125
170016206156,39.931404,-91.393125
170016206163,39.599894,-90.80512
170016206821,39.92832,-91.362531
170016502272,38.965935,-89.111154
170016502287,38.965935,-89.111154
170016504627,39.119663,-88.553435
170016505759,39.119663,-88.553435
170016506719,39.325672,-89.573153
170016506768,39.325672,-89.573153
170016506812,38.97296,-89.100886
170016602313,42.332967,-89.044684
170016602338,42.332967,-89.044684
170016605647,42.332967,-89.044684
170016606817,42.313802,-89.045971
170016804775,41.415068,-90.015972
170016903058,39.265317,-89.897814
170016903091,39.119815,-90.329411
170016903098,39.284972,-89.878829
170016903099,39.437457,-90.400688
170016906623,39.11646,-90.338608
170016906816,39.119815,-90.329411
170017002342,42.298528,-89.618079
170017004640,42.314558,-90.237152
170017005649,42.286641,-89.627338
170017006790,42.303464,-89.651819
170017006819,42.314558,-90.237152
170017102351,40.115876,-88.241125
170017103882,40.110172,-88.183692
170017106721,40.115876,-88.241125
170017106792,40.131876,-88.290276
170017302440,38.990283,-88.021573
170017306215,38.990283,-88.021573
170017402445,38.53235,-89.129384
170017402446,38.53235,-89.129384
170017402456,38.31658,-88.911251
170017402806,38.29309,-88.902671
170017402811,38.29309,-88.902671
170017406824,38.287717,-88.949732
170017502384,39.484613,-88.346055
170017504659,39.61092,-87.691921
170017504660,39.415635,-88.286175
170017504672,39.422044,-88.792358
170017506552,39.606508,-88.317222
170017506808,39.465722,-88.376933
170017602389,39.24284,-88.862869
170017602401,39.223961,-88.984188
170017702636,40.477688,-88.99227
170017705694,40.477688,-88.99227
170017706800,40.137098,-89.356595
170017706801,40.486715,-88.97393
170017706809,40.887682,-88.616393
170017802632,41.939874,-88.877933
170017806803,41.939874,-88.877933
170017806813,41.637611,-88.613274
170017902654,41.942575,-88.005099
170017905696,41.942575,-88.005099
170017906802,41.924862,-88.040191
170018002658,37.978176,-88.324961
170018002669,37.978176,-88.324961
170018202270,37.161802,-88.739085
170018202670,37.847835,-88.931753
170018202674,37.847841,-88.931778
170018206181,37.997898,-88.915117
170018402707,41.397694,-88.402322
170018402725,41.651763,-88.453142
170018402767,41.684515,-88.342753
170018405892,41.454474,-88.262569
170018406203,41.397694,-88.402322
170018406225,41.665848,-88.546803
170018406811,41.366059,-88.434867
170018602681,40.558734,-90.023588
170018602685,40.558734,-90.023588
170018602815,40.413906,-91.134818
170018602819,40.4555,-90.6743
170018602822,40.4555,-90.6743
170018602823,40.413906,-91.134818
170018606810,40.457825,-90.672097
170018802593,41.523851,-87.654416
170018806165,41.688043,-87.779763
170018902916,41.08058,-87.871129
170018905710,41.08058,-87.871129
170018906806,41.178004,-87.892882
170019002265,37.764108,-89.334961
170019002866,37.756137,-89.342328
170019006321,37.756137,-89.342328
170019006336,37.756137,-89.342328
170019006797,37.231574,-89.270961
170019006798,37.231574,-89.270961
170019102878,42.036585,-88.276323
170019106184,42.108088,-88.273019
170019106185,41.9068,-88.2938
170019106186,41.79091,-88.281296
170019106187,41.763541,-88.361855
170019106239,41.9068,-88.2938
170019106387,41.763541,-88.361855
170019106416,42.036585,-88.276323
170019106417,41.848218,-88.330565
170019106418,42.107793,-88.274225
170019106435,42.13381,-88.269824
170019106530,42.161848,-88.341225
170019106535,41.910663,-88.321319
170019106545,41.893597,-88.317387
170019106546,41.910663,-88.321319
170019106547,41.8307,-88.2921
170019106783,42.017978,-88.485005
170019106791,41.881686,-88.533425
170019202826,40.912643,-90.654261
170019202923,40.94611,-90.367721
170019204060,40.912643,-90.654261
170019206069,40.94611,-90.367721
170019206383,40.94611,-90.367721
170019206823,40.963598,-90.388343
170019302965,42.44577,-87.829139
170019305829,42.353967,-87.986188
170019306229,42.267422,-88.147309
170019306794,42.357764,-88.016191
170019402993,41.329832,-89.135881
170019406330,41.329832,-89.135881
170019406789,41.333247,-89.10748
170019503325,41.778425,-89.683586
170019504852,42.006002,-89.341323
170019505735,41.778425,-89.683586
170019506388,41.801724,-89.966399
170019506807,41.803131,-89.689953
170019703048,39.846488,-88.952136
170019703057,39.846488,-88.952136
170019705839,39.827516,-88.931383
170019706804,39.884157,-88.894193
170019805989,38.730164,-89.880898
170019806820,38.646695,-90.013021
170020003117,42.233891,-88.537524
170020203189,38.290509,-89.948874
170020203193,38.129518,-90.008123
170020206818,37.903732,-89.828187
170020206822,38.290509,-89.948874
170020305736,40.672381,-89.639351
170020306202,40.734487,-89.743952
170020306815,40.78275,-89.623241
170020406200,41.424352,-90.585947
170020406201,41.490862,-90.487975
170020406796,41.491309,-90.434133
170020603258,39.718281,-89.626509
170020603267,39.718281,-89.626509
170020606764,39.7783,-89.609111
170020606795,39.718281,-89.626509
170020803239,38.518042,-90.003606
170020904502,40.767437,-89.466545
170020906194,40.767437,-89.466545
170020906793,40.568651,-89.651896
170020906805,40.79537,-89.363679
170021103291,40.101565,-87.661336
170021106799,40.129132,-87.587907
170021304927,41.542122,-88.067966
170021306059,41.542122,-88.067966
170021306192,41.542122,-88.067966
170021306825,41.601323,-88.092568
170021703614,37.978,-89.0639
170021703615,37.9679,-89.0588
170021803731,42.330277,-88.006413
170022003951,42.008269,-87.897103
170022104691,41.862201,-87.89279
170022104694,41.862201,-87.89279
170022104700,41.862201,-87.89279
170022106161,41.862201,-87.89279
170022106162,41.862201,-87.89279
170022106212,41.862201,-87.89279
170022106319,41.862201,-87.89279
170022106356,41.862201,-87.89279
170022106814,41.918621,-87.84471
170022204117,42.4715,-88.3053
170022204118,42.476,-88.3136
170022204143,42.4448,-88.237
170022304221,39.640907,-88.742048
170022304224,39.522281,-88.760475
170022304544,39.648002,-88.739165
170022506134,40.637658,-89.67022
170022506529,40.637658,-89.67022
170022706115,41.7899,-89.7032
170022706292,41.778425,-89.683586
170022706647,41.8021,-89.685
170022706652,41.800398,-89.96774
170022706653,41.720808,-89.690782
170022706655,41.803154,-89.688134
170022706656,41.803154,-89.688134
170022706661,41.627376,-89.782119
170022706666,41.803131,-89.689953
170022706674,41.79934,-89.970233
170022706675,41.801724,-89.966399
170022706680,41.8128,-89.9639
170022706683,41.67117,-89.939821
170022706684,41.80122,-89.707447
170022706685,41.720808,-89.690782
170022706687,41.803154,-89.688134
170022706767,41.802766,-89.691295
170022804420,41.329832,-89.135881
170022904332,40.880652,-88.855023
170022904334,40.880652,-88.855023
170024604578,42.033813,-87.683282
170025504690,42.039327,-87.770862
170027205699,40.39465,-90.152979
170027205700,40.462137,-90.67357
170027206630,40.443725,-90.673351
170027206632,40.421234,-91.13328
170027206636,40.422542,-90.792101
170027206639,40.127718,-90.564649
170031004970,42.0966,-90.1345
170031004976,42.0905,-89.9695
170031005013,42.0797,-90.1214
170031106351,38.936321,-88.026115
170031205028,41.64873,-87.751428
170031205037,41.623808,-87.700887
170031206558,41.648228,-87.750297
170031405701,40.5529,-90.7505
170031405702,40.419,-90.7921
170031405703,40.5583,-90.6729
170031405704,40.4225,-90.7921
170031905597,40.849454,-90.900612
170031905598,40.741257,-90.909801
170031905599,40.849454,-90.900612
170031905600,40.849454,-90.900612
170032005601,40.910718,-90.651465
170032005602,40.727,-90.6614
170032005603,40.901,-90.6446
170032005604,40.9083,-90.6305
170032006128,40.9092,-90.6442
170032105608,40.907409,-90.591674
170032105609,41.062796,-90.562453
170032105921,40.943,-90.7484
170032105939,40.942684,-90.751393
170032205824,41.415991,-90.016041
170032305620,40.768338,-87.854829
170032405625,39.856949,-89.16036
170032405626,39.849788,-89.245006
170032405627,39.851039,-89.085809
170032405628,39.849788,-89.245006
170032506220,39.04337,-90.259498
170032506369,38.909558,-90.061229
170032506605,38.871454,-90.098121
170032506641,38.87833,-90.095128
170032506769,38.862274,-90.088255
170032605634,40.7448,-89.0184
170032605635,40.7436,-88.8854
170032605636,40.744,-89.0194
170032605637,40.7409,-89.0201
170032905757,37.249434,-89.021349
170033005766,40.239086,-88.059725
170033005767,40.193801,-87.968323
170033005768,40.116307,-87.958281
170033205812,40.1277,-90.5646
170033205814,40.121022,-90.554874
170033205815,40.123504,-90.566265
170033206548,40.128496,-90.565376
170138105933,40.5841,-90.9737
170138105943,40.5842,-90.9733
170138205923,37.919292,-88.766017
170138205940,37.919292,-88.766017
170138305898,41.626132,-87.65253
170138305899,41.586795,-87.670701
170138305900,41.63447,-87.614849
170138305906,41.590028,-87.60037
170138305911,41.616069,-87.626272
170138306716,41.647175,-87.626086
170138306724,41.647175,-87.626086
170138306730,41.647175,-87.626086
170138306766,41.647175,-87.626086
170138405922,40.421435,-91.132793
170138505931,40.4106,-91.1352
170138505937,40.4107,-91.1352
170138705901,39.70304,-91.147927
170138705902,39.6976,-91.0446
170138705910,39.6969,-91.0442
170138805917,40.625268,-91.156067
170139001838,40.871765,-88.857277
170139005987,40.871765,-88.857277
170139205775,41.618903,-87.767433
170139205777,41.618903,-87.767433
170139206038,41.625575,-87.850407
170139206563,41.618903,-87.767433
170139206568,41.618903,-87.767433
170139206571,41.618903,-87.767433
170139206755,41.669141,-87.812998
170139306584,41.369536,-88.434109
170139500018,41.18952,-90.750028
170139500019,41.195273,-90.758411
170139504196,41.170146,-90.992373
170139506040,41.19993,-90.87917
170139506060,41.196794,-90.759925
170139706061,39.644903,-87.701641
170140006135,41.483814,-87.728319
170140306109,39.507649,-89.774983
170140306141,39.45105,-89.781253
170140306148,39.507199,-89.770582
170140306527,39.45105,-89.781253
170140403079,38.616076,-89.055075
170140403080,38.616076,-89.055075
170141006254,41.822594,-87.682103
170141106256,41.775005,-89.664478
170141206309,41.925459,-87.770026
170141306247,40.6648,-90.43
170141306274,40.7999,-90.4068
170141306276,40.6648,-90.4286
170141306296,40.8057,-90.4029
170141506333,41.753898,-88.347451
170141602789,40.626868,-87.698709
170141602790,40.626284,-87.698747
170141606312,40.769544,-87.572318
170141706362,38.324065,-88.742527
170141706393,38.324137,-88.745056
170141806358,40.0674,-87.707052
170141806372,39.970075,-87.822612
170141806384,39.970075,-87.822612
170141806385,40.0662,-87.709453
170141906359,38.25717,-88.870392
170141906371,38.14783,-88.905612
170142106382,42.318277,-90.227857
170142206363,38.327311,-89.034396
170142206373,38.332234,-89.035817
170142306386,42.378886,-87.846452
170142406394,41.752403,-87.599982
170142406396,41.775011,-87.634407
170142506406,41.797083,-88.107655
170142506407,41.797083,-88.107655
170142506408,41.797083,-88.107655
170142506409,41.797083,-88.107655
170142506411,41.779582,-88.111379
170142506412,41.797083,-88.107655
170142506413,41.779582,-88.111379
170142606424,41.769223,-87.690965
170142806429,41.541935,-88.579199
170142806430,41.656507,-88.532907
170142806431,41.542712,-88.57834
170142806432,41.478054,-88.481662
170143106434,41.8052,-87.606919
170143206611,40.947697,-90.365866
170143306554,40.263111,-87.617354
170143406538,41.41226,-89.108081
170143506608,42.06763,-88.264218
170143606756,41.876384,-87.625564
170143706691,40.924503,-89.295612
170143706695,40.79537,-89.363679
170143706700,41.057739,-89.051416
170143706703,40.902227,-89.038028
170143706708,40.801632,-89.198069
170143706723,40.767437,-89.466545
170143706729,40.76883,-89.45033
170143706732,40.79335,-89.353746
170143706736,40.849256,-89.123865
170143706757,40.794912,-89.523005
170143806763,41.880598,-87.630555
170143906692,41.26298,-88.223572
170143906693,41.440204,-88.215447
170143906699,41.303376,-88.132
170143906707,41.26298,-88.223572
170143906711,41.428916,-88.227252
170143906722,41.282243,-88.142969
170143906727,41.443716,-88.217002
170143906738,41.256497,-88.206255
170143906745,41.440204,-88.215447
170143906751,41.303376,-88.132
170143906759,41.429368,-88.227242
170143906762,41.545867,-88.126532
170315000005,41.932245,-87.997949
170315000006,41.9192,-87.9849
170315000007,41.9333,-87.9955
170315000008,41.923095,-87.999005
170315000009,41.9402,-87.9961
170315000010,41.9353,-88.0162
170315000011,41.9354,-88.0235
170315000478,41.8853,-87.9835
170315006390,41.914935,-87.979407
170321000014,37.987108,-88.750977
170327000015,38.545097,-89.614009
170330000016,42.4645,-88.4295
170330000017,42.4656,-88.431
170330004512,42.4656,-88.431
170342000026,41.153443,-88.654901
170345004514,38.52589,-87.706541
170348000028,41.678794,-87.745013
170348000029,41.670141,-87.733595
170348000030,41.679718,-87.729977
170348000031,41.675952,-87.731049
170348006690,41.670816,-87.733881
170351000033,39.055,-88.7447
170351000034,39.0591,-88.7407
170360000035,38.935442,-90.15843
170360000037,38.931313,-90.217755
170360000042,38.966841,-90.181897
170360000049,38.905091,-90.167162
170360000056,38.912031,-90.177304
170360001473,38.890499,-90.130291
170360004116,38.906174,-90.194148
170360005841,38.904041,-90.155151
170360005842,38.895578,-90.151403
170360005843,38.948142,-90.191596
170366000057,41.1955,-90.3787
170366000058,41.181,-90.3123
170369000059,41.717308,-89.33395
170369000060,41.719954,-89.333313
170369000061,41.713019,-89.3372
170375000064,37.4613,-89.2526
170375000065,37.4611,-89.2521
170375000066,37.464,-89.2483
170378000067,37.456048,-89.254916
170381000068,41.3936,-89.9122
170381000069,41.3936,-89.9121
170384000072,42.479911,-88.115236
170384000074,42.442956,-88.063672
170384004366,42.48051,-88.116871
170384004417,42.482719,-88.065569
170384006741,42.480613,-88.095294
170387000075,42.472359,-88.092809
170387005136,42.419545,-88.096571
170387005622,42.44401,-88.059722
170390000871,42.189201,-87.957892
170390004367,42.174929,-87.948412
170390004368,42.157353,-87.94785
170390005137,42.167916,-87.955637
170393000078,41.5773,-87.7534
170393000079,41.590087,-87.769846
170393000080,41.5837,-87.7389
170393000081,41.607927,-87.760387
170396000082,39.6836,-88.3175
170396000083,39.683,-88.3169
170399000084,39.936904,-88.872037
170399000085,39.986478,-88.819284
170399000086,39.986081,-88.818161
170402000088,41.776486,-87.804451
170405000089,41.774634,-87.809704
170405000090,41.782749,-87.804792
170405000091,41.782749,-87.804792
170405000092,41.770825,-87.81488
170405000093,41.788693,-87.809069
170414000095,42.0703,-87.9718
170414000096,42.1195,-87.9987
170414000097,42.1158,-87.9722
170414000098,42.0989,-87.9788
170414000099,42.107,-87.997
170414000100,42.0763,-87.9984
170414000101,42.0839,-87.9667
170414000105,42.0766,-87.9862
170414000106,42.1025,-87.9789
170417000036,42.046499,-87.973652
170417000110,42.1404,-87.983666
170417000111,42.010907,-87.997413
170417000113,42.103782,-87.959381
170417000114,42.078589,-87.94884
170417000115,42.064959,-88.015964
170417000116,42.046499,-87.973652
170417000117,42.126479,-87.938391
170417001965,42.046499,-87.973652
170417004679,42.046499,-87.973652
170417006268,42.08304,-88.014842
170420000118,40.306907,-87.875089
170423000119,40.305415,-87.880183
170426000120,39.7142,-88.471
170426000121,39.7096,-88.47
170426000140,39.803534,-88.464902
170426002588,39.711211,-88.62652
170434000125,38.331901,-89.186289
170438000127,41.865861,-89.22969
170438004527,41.83824,-89.29982
170444000130,40.2299,-90.3528
170444004529,40.2294,-90.3519
170444005139,40.2297,-90.3522
170447000131,39.961562,-89.717452
170447000132,39.939725,-89.674969
170447004530,39.961562,-89.717452
170447005624,39.939522,-89.676849
170456000135,41.6716,-87.7156
170456000136,41.6962,-87.7282
170456000137,41.678223,-87.697131
170462000141,39.5651,-89.6527
170462000142,39.5968,-89.7477
170462004532,39.5945,-89.7454
170462005966,39.5974,-89.7477
170468000040,41.763546,-88.280413
170468000143,41.744835,-88.296534
170468000144,41.778941,-88.286524
170468000145,41.765161,-88.268681
170468000146,41.745426,-88.31955
170468000147,41.733573,-88.311372
170468000148,41.741779,-88.300051
170468000149,41.752034,-88.306768
170468000150,41.760172,-88.301204
170468000151,41.78584,-88.274711
170468000152,41.777917,-88.294602
170468000153,41.764283,-88.285863
170468000154,41.741653,-88.280192
170468000155,41.7334,-88.324189
170468000156,41.751148,-88.291583
170468005473,41.757202,-88.292034
170468005826,41.783258,-88.30768
170468006188,41.786132,-88.279074
170468006248,41.757917,-88.304259
170468006318,41.782891,-88.308472
170471000157,41.733369,-88.339204
170471000160,41.759034,-88.368265
170471000161,41.771261,-88.322608
170471000163,41.763579,-88.333602
170471000164,41.758776,-88.350006
170471000165,41.774189,-88.362795
170471000166,41.814459,-88.313212
170471000167,41.76948,-88.341549
170471000168,41.784747,-88.334807
170471000169,41.783291,-88.324895
170471000172,41.805136,-88.342217
170471000173,41.767476,-88.34477
170471000174,41.764331,-88.344993
170471002889,41.810628,-88.361315
170471004402,41.81299,-88.36346
170471005474,41.763541,-88.361855
170471005616,41.787116,-88.386837
170474000175,38.605395,-89.613497
170477000176,38.610669,-89.560358
170480000043,42.0843,-87.7478
170480000177,42.0763,-87.7651
170492000182,39.6716,-89.629
170492000183,39.6699,-89.7093
170492000184,39.6896,-89.6893
170492000185,39.6746,-89.6598
170492004497,39.6748,-89.6556
170492006196,39.689619,-89.693193
170495000186,42.191986,-87.864123
170505000044,42.130096,-88.124136
170505000188,42.155939,-88.147481
170505000189,42.15319,-88.176946
170505000190,42.151965,-88.136628
170505000191,42.213977,-88.138753
170505000192,42.151516,-88.120062
170505000193,42.132884,-88.251398
170505000194,42.166707,-88.139255
170505000195,42.151229,-88.118649
170505000196,42.14268,-88.133598
170505002987,42.094914,-88.177875
170505006366,42.12944,-88.125847
170516000198,38.534825,-89.466249
170519000199,40.649967,-89.651457
170522000200,41.838702,-88.32141
170522000201,41.8307,-88.2921
170522000202,41.848218,-88.330565
170522000203,41.854067,-88.322815
170522000204,41.84642,-88.29793
170522000205,41.8599,-88.2994
170522000499,41.844834,-88.358191
170522004397,41.8283,-88.2835
170531000216,40.0077,-90.423
170531000217,40.0071,-90.424
170531000218,40.0185,-90.4234
170543000222,41.343678,-87.625734
170543000223,41.345624,-87.623341
170543004523,41.354543,-87.608466
170546000224,39.188461,-88.784273
170546000225,39.188452,-88.796984
170546605466,41.324229,-88.697285
170557005895,38.262844,-88.788976
170558000229,38.494662,-89.939108
170561000231,38.5455,-90.0098
170561000232,38.491267,-89.975948
170561000233,38.5153,-89.965
170561000234,38.517,-89.9876
170561000235,38.5126,-90.002
170561000236,38.5258,-89.9711
170561000237,38.5043,-89.9933
170561000239,38.5251,-90.0131
170561000241,38.5465,-90.0102
170561002196,38.49109,-89.980338
170561006367,38.50934,-89.978619
170564000242,38.519263,-89.94888
170564000243,38.518573,-90.037741
170564005591,38.518573,-90.037741
170576000247,41.898532,-87.875565
170576000248,41.873901,-87.875177
170576000250,41.885244,-87.87429
170576000251,41.886134,-87.864466
170576000253,41.885317,-87.864579
170576005264,41.905799,-87.877325
170576006018,41.876473,-87.876622
170579000255,42.244041,-88.83069
170579000256,42.246812,-88.829039
170579000257,42.365638,-88.894531
170579000259,42.275603,-88.83071
170579000261,42.25979,-88.853094
170579000262,42.250066,-88.847701
170579001089,42.246978,-88.823669
170579004634,42.28195,-88.859064
170579005760,42.285118,-88.861413
170579005909,42.28987,-88.86268
170579006778,42.247258,-88.831212
170582000263,39.9215,-88.5693
170582004540,39.9214,-88.5688
170582004541,39.9216,-88.569
170588000264,41.913159,-88.17221
170588000265,41.921313,-88.157868
170591000266,41.951421,-87.952635
170591000269,41.949237,-87.957902
170591000270,41.949298,-87.942206
170595004370,37.9897,-88.9056
170595004752,37.9886,-88.9065
170595006598,37.997902,-88.915201
170597000278,37.996968,-88.912751
170597006588,37.997902,-88.915201
170600000279,41.890382,-87.903875
170600000280,41.904535,-87.902753
170600000281,41.903374,-87.90212
170600000282,41.889667,-87.90428
170600000283,41.887644,-87.888868
170600000284,41.912723,-87.890499
170606000285,41.8607,-87.7932
170606000286,41.8582,-87.801
170606000287,41.8601,-87.7844
170606000288,41.8577,-87.7853
170609000289,41.835567,-87.795341
170609000291,41.828183,-87.795919
170609000292,41.844754,-87.781796
170609000293,41.825493,-87.787255
170609003422,41.835567,-87.795341
170609003423,41.843685,-87.787929
170609005026,41.836944,-87.783711
170609005296,41.845533,-87.7953
170612000296,38.9092,-90.0517
170612000298,38.9094,-90.0629
170612000301,38.9066,-90.0121
170612000302,38.9087,-90.0535
170612003103,38.913637,-90.033044
170618000305,38.279821,-88.907433
170627000306,42.348709,-88.143581
170627000307,42.349392,-88.141399
170627004081,42.347578,-88.143546
170639000308,40.263111,-87.617354
170639000309,40.263111,-87.617354
170639000310,40.264457,-87.609789
170642000312,41.5148,-87.6439
170642000313,41.484484,-87.594632
170642004546,41.5141,-87.6439
170645000315,41.951474,-88.066192
170645000316,41.95336,-88.072281
170645000488,41.957301,-88.103776
170648000046,40.475758,-89.014034
170648000317,40.487294,-88.997272
170648000318,40.486715,-88.97393
170648000319,40.486909,-88.97641
170648000321,40.474748,-89.00048
170648000323,40.473117,-88.968945
170648000325,40.486767,-89.010654
170648000326,40.494524,-88.945025
170648000327,40.479473,-88.975184
170651000328,41.658467,-87.684437
170651000332,41.651032,-87.674751
170651000333,41.648228,-87.750297
170651000334,41.648375,-87.74913
170651000335,41.648165,-87.751733
170651000336,41.669101,-87.678101
170651000338,41.65566,-87.684275
170651004244,41.66939,-87.683572
170651004251,41.668988,-87.677319
170651004253,41.663897,-87.702737
170651005401,41.649458,-87.695428
170651006780,41.675048,-87.685186
170654000339,41.65514,-87.775649
170654000342,41.661587,-87.696021
170654000343,41.698727,-87.758149
170654000747,41.642748,-87.717116
170660000348,39.754197,-90.536285
170660004551,39.754197,-90.536285
170660004552,39.754197,-90.536285
170675000350,41.1615,-87.8777
170675000351,41.1668,-87.8779
170675000353,41.1608,-87.8764
170675004371,41.1709,-87.8859
170675005828,41.183552,-87.893583
170684000354,41.226139,-88.263901
170688000355,41.175374,-89.650667
170688004784,41.176638,-89.649528
170693000358,41.1403,-87.8549
170693000359,41.1432,-87.8797
170693000853,41.1445,-87.8652
170696000360,41.148477,-87.869618
170701000362,38.602398,-89.435957
170701000363,38.612869,-89.518304
170705000364,41.615564,-87.715446
170705000365,41.573373,-87.712022
170705000366,41.615347,-87.754302
170705000367,41.572519,-87.767074
170705006772,41.592464,-87.719183
170717000368,41.749072,-87.806384
170717000369,41.753669,-87.836144
170717000371,41.745105,-87.822639
170717000372,41.75399,-87.81497
170717004585,41.745105,-87.822639
170717006392,41.735457,-87.819523
170720000374,40.840853,-89.882012
170720000375,40.84242,-89.880816
170729001933,41.6548,-88.0128
170729002507,41.6592,-87.996
170729005661,41.6583,-87.9974
170732000380,41.837596,-87.856197
170732000727,41.826084,-87.851779
170744000382,38.9919,-88.9575
170744000383,38.9919,-88.9573
170744004556,38.9921,-88.9596
170765005478,40.461302,-88.108574
170765005479,40.462398,-88.108766
170765005480,40.453838,-88.09084
170774000391,37.472546,-88.977398
170777000392,39.040012,-89.960727
170777000394,39.037234,-89.956468
170783000396,42.018324,-88.47971
170783000397,42.017953,-88.485283
170783000398,42.0156,-88.485362
170783000399,41.950016,-88.478424
170783004063,42.024215,-88.382763
170783005946,42.05635,-88.39401
170783005957,42.027689,-88.373417
170786000400,41.64196,-87.541458
170795000401,40.5593,-90.5142
170795000402,40.5593,-90.514
170795000403,40.5571,-90.501
170798000405,41.8413,-87.9647
170798004936,41.8383,-87.9273
170798006228,41.8359,-87.9545
170801000407,42.1309,-89.2657
170801000408,42.1289,-89.2631
170801004559,42.1292,-89.2654
170804000409,38.5654,-90.1653
170804000410,38.561792,-90.129605
170804000412,38.560908,-90.154049
170804000413,38.56334,-90.18761
170804000414,38.5667,-90.1054
170804000415,38.5728,-90.1741
170804000416,38.5532,-90.1741
170804006001,38.564738,-90.157863
170804006210,38.561792,-90.129605
170804006232,38.561792,-90.129605
170804006709,38.558791,-90.167936
170807000420,37.0196,-89.1878
170807000424,37.0122,-89.1833
170810000425,41.610833,-87.53563
170813000426,41.667,-87.6578
170813000427,41.6605,-87.6577
170813005144,41.6682,-87.658
170816000429,41.2988,-90.1996
170816004561,41.2966,-90.1999
170822000430,40.044419,-91.067225
170822000431,40.0644,-91.0289
170822005402,40.0631,-91.0282
170822005403,40.108648,-91.02328
170825000435,37.95066,-89.564361
170825000436,37.952216,-89.565429
170825000437,37.952857,-89.566095
170828000438,40.568783,-90.034359
170828000439,40.563403,-90.012241
170828000440,40.562079,-90.009569
170828000442,40.578005,-90.035116
170828000444,40.565883,-90.053414
170831004885,41.498723,-90.400423
170834000448,37.736991,-89.207817
170834000449,37.718937,-89.195617
170834000450,37.727587,-89.250073
170834000452,37.718347,-89.198463
170837000454,37.725705,-89.187866
170840000458,41.6879,-87.8186
170840000459,41.6492,-87.8557
170840000460,41.5786,-87.8391
170843000461,39.2791,-89.8936
170843000462,39.2789,-89.8923
170843000464,39.2661,-89.8956
170843004563,39.2877,-89.8874
170846000465,38.6146,-89.366
170846000466,38.6196,-89.3744
170846001172,38.6216,-89.3745
170850000470,38.095018,-88.16641
170850000472,38.084052,-88.170962
170850000474,38.083226,-88.174201
170850000475,38.052442,-88.245234
170850000476,38.084052,-88.170962
170850001622,38.088009,-88.162531
170850005297,38.088009,-88.162531
170855000477,42.15835,-88.283053
170855000479,42.092872,-88.531872
170855000480,42.10511,-88.34345
170855000481,42.093982,-88.281779
170855000482,42.15712,-88.283101
170855000483,42.110852,-88.248018
170855000484,42.095072,-88.535784
170855000485,42.121594,-88.497165
170855000486,42.167233,-88.34135
170855000487,42.133903,-88.269808
170855000490,42.183311,-88.314887
170855000492,42.123936,-88.257242
170855000493,42.107943,-88.281043
170855000494,42.088809,-88.310597
170855000495,42.16877,-88.30974
170855001729,42.145561,-88.323273
170855002897,42.108081,-88.273013
170855004800,42.149212,-88.272658
170855004802,42.1239,-88.326808
170855004804,42.178796,-88.34387
170855004910,42.107793,-88.274225
170855004912,42.135881,-88.268042
170855005298,42.112514,-88.259454
170855005568,42.107646,-88.278625
170855005951,42.120999,-88.492286
170855005954,42.08301,-88.430371
170855005956,42.122459,-88.373138
170855006528,42.135881,-88.268042
170858000497,37.687161,-88.632023
170858000498,37.682723,-88.63079
170861000500,39.296535,-90.406886
170861000501,39.293756,-90.402672
170864000503,37.75621,-89.106574
170864000504,37.7533,-89.0749
170864000505,37.7646,-89.08
170864006279,37.7647,-89.08
170873000512,42.206144,-88.252447
170873000513,42.229749,-88.239561
170873000573,42.221005,-88.229279
170873003137,42.232829,-88.24144
170873006622,42.213941,-88.23738
170879000519,41.7327,-87.9785
170879000520,41.7418,-87.9704
170897000522,41.7465,-87.9924
170897000523,41.7373,-88.0001
170897004020,41.7373,-87.9987
170910000129,39.513824,-89.046116
170910002875,39.631418,-89.017055
170910004528,39.513835,-89.04543
170910004747,39.631397,-89.018124
170910005138,39.484822,-89.063992
170915000524,40.7074,-89.4276
170915006096,40.7088,-89.4234
170917000526,38.589022,-89.947952
170917006007,38.586879,-89.952918
170918000527,38.548417,-89.12785
170921000528,41.5895,-88.0478
170921000529,41.5878,-88.0414
170927000534,38.522854,-89.096843
170927000535,38.515935,-89.129598
